Fecha,Generación total,Consumo total,Autoconsumo,Energía suministrada a la red,Energía obtenida de la red
[dd.MM.yyyy],[Wh],[Wh],[Wh],[Wh],[Wh]
22.11.2023,33208.8958,56079.8958,33176.8958,32.0,22903.0
23.11.2023,25026.5478,52135.5478,25012.5478,14.0,27123.0
24.11.2023,14224.7336,50926.7336,14223.7336,1.0,36703.0
25.11.2023,27154.8606,45084.8606,27144.8606,10.0,17940.0
26.11.2023,31929.9689,49441.9689,31863.9689,66.0,17578.0
27.11.2023,31382.7242,51485.7242,31341.7242,41.0,20144.0
28.11.2023,34573.2706,51140.2706,34503.2706,70.0,16637.0
29.11.2023,38786.8633,57223.8633,38666.8633,120.0,18557.0
30.11.2023,32070.9797,52030.9797,32064.9797,6.0,19966.0
01.12.2023,36519.5675,58554.5675,36398.5675,121.0,22156.0
02.12.2023,41190.2778,59079.2778,41042.2778,148.0,18037.0
03.12.2023,42784.8631,77162.8631,42757.8631,27.0,34405.0
04.12.2023,23725.8272,53038.8272,23722.8272,3.0,29316.0
05.12.2023,29624.5486,47136.5486,29600.5486,24.0,17536.0
06.12.2023,36352.7644,52548.7644,36247.7644,105.0,16301.0
07.12.2023,36001.0883,56665.0883,35890.0883,111.0,20775.0
08.12.2023,35870.9392,62136.9392,35834.9392,36.0,26302.0
09.12.2023,46699.3469,57393.3469,46658.3469,41.0,10735.0
10.12.2023,46713.4564,68644.4564,46670.4564,43.0,21974.0
11.12.2023,39054.0617,62423.0617,39038.0617,16.0,23385.0
12.12.2023,43010.0833,74697.0833,42978.0833,32.0,31719.0
13.12.2023,39955.9342,72491.9342,39921.9342,34.0,32570.0
14.12.2023,36824.1206,69101.1206,36777.1206,47.0,32324.0
15.12.2023,36359.6908,66538.6908,36312.6908,47.0,30226.0
16.12.2023,34723.6536,61760.6536,34687.6536,36.0,27073.0
17.12.2023,33331.5786,55143.5786,33260.5786,71.0,21883.0
18.12.2023,41409.1261,77226.1261,41341.1261,68.0,35885.0
19.12.2023,16559.4736,57190.4736,16549.4736,10.0,40641.0
20.12.2023,49734.9189,71196.9189,49689.9189,45.0,21507.0
